RegExTimes AutomataTimes FlexTimes
698530800 222177500 49358900
698553000 222186600 49362100
698572700 222194100 49364200
698615200 222203200 49368400
698634800 222211200 49370700
698651900 222221600 49374200
698668100 222232000 49376800
698681900 222250000 49379900
698698400 222267100 49383000
698718400 222287100 49387300
698734600 222307400 49392700
698755700 222325900 49396900
698771000 222338500 49399300
698802000 222369700 49407400
698817500 222384400 49410200
698840000 222406300 49415300
698856600 222423000 49418600
698871600 222435500 49421600
698888300 222451100 49425600
698908300 222473900 49430500
698927500 222488400 49433300
698942200 222501100 49435800
698956400 222539700 49438400
698972600 222562300 49442500
698988600 222577800 49445000
699004500 222592000 49447800
699021500 222607800 49450800
699048200 222644800 49458500
699064400 222661600 49461300
699085900 222679400 49465300
699121700 222702100 49469600
699147000 222715400 49472100
699184500 222727400 49474600
699215700 222742600 49477200
699244500 222821000 49480800
699264800 222857500 49483000
699279100 222875000 49486000
699302500 222897400 49490600
699317500 222910600 49493200
699339500 222937200 49497900
699356000 222980300 49501700
699371300 223223600 49504100
699385400 223264500 49506900
699401400 223306200 49509800
699430200 223373600 49514900
699448700 223428600 49521500
699465600 223475900 49527600
699482500 223499100 49535000
699498700 223510000 49563500
699512500 223520600 49569700
699529100 223535800 49579400
699543000 223545800 49587200
699558600 223560100 49596200
699572300 223569900 49602200
699586200 223580400 49608300
699609900 223600700 49614800
699623900 223612200 49617000
699640200 223627900 49621500
699659300 223720800 49625300
699676100 223736300 49628500
699692700 223750600 49631600
699707300 223761000 49634500
699723900 223774900 49638600
699739100 223786100 49640700
699756000 223797900 49643500
699770000 223808000 49646400
699783800 223818100 49648800
699800300 223833500 49652900
699814400 223929700 49655900
699830200 224003700 49660800
699844000 224018400 49663600
699857700 224031400 49666100
699888000 224065400 49674800
699906900 224083300 49678100
699923500 224104700 49682200
699939800 224123200 49686600
699953800 224210700 49689700
699970000 224248200 49693300
699984300 224267900 49695700
700000400 224278400 49698900
700024900 224292000 49703800
700039900 224298900 49706600
700066700 224310100 49710500
700083600 224318300 49713800
700160300 224329900 49718100
700195600 224336800 49720900
700226800 224345300 49724100
700255200 224352100 49726900
700276400 224360700 49730100
700293100 224367600 49733100
700333800 224379400 49737500
700373300 224397900 49745200
700399000 224405800 49747300
700438900 224420800 49753700
700459400 224428900 49756700
700495900 224440700 49786800
700527900 224449000 49811300
700550200 224458300 49836800
700564800 224465400 49847000
700578600 224472300 49861500
700594900 224480600 49883400
700613700 224487500 49898200
700634000 224494300 49911800
700654500 224501300 49927200
700690700 224510100 49950900
700750400 224521700 49975500
700780600 224528500 49985100
700807500 224537200 50014200
700829500 224544200 50022700
700890000 224551800 50043000
700914400 224558700 50052700
700935200 224565700 50069700
700956500 224572600 50085400
700977300 224579500 50106600
701003000 224588500 50234400
701023900 224595500 50257800
701044400 224602400 50262600
701064000 224609500 50266500
701123500 224616300 50271600
701605700 224624700 50280300
701634400 224631900 50285900
701665800 224640400 50292500
701694200 224649200 50298000
701715500 224656600 50302200
701740700 224665600 50309400
701766800 224675300 50315500
701791400 224682400 50319800
701823100 224690800 50326000
701868900 224709600 50341800
702547600 224725200 50352800
702574700 224732900 50358000
702601200 224746700 50363700
702623200 224800600 50367100
702645000 224814700 50371100
702670900 224832100 50375900
702701600 224842400 50382600
702728000 224851200 50387500
702753600 224859700 50393300
702778400 224867600 50399000
702807400 224877200 50405100
702831200 224887000 50410300
702854800 224895600 50415200
702874600 224902700 50418900
702904600 224914000 50426300
702926700 224921300 50430900
702949500 224929500 50436000
702969100 224936600 50440300
702988500 224943600 50443900
703012200 224952700 50450700
703043000 224960000 50455000
703106400 224981100 50469400
703138600 224991700 50476200
703161600 224998700 50480500
703187000 225007300 50485100
703207300 225014500 50491000
703243600 225025900 50498800
703266900 225035700 50504100
703299800 225046300 50510500
703320000 225053100 50514400
703340000 225059900 50518800
703359700 225066800 50522100
703382100 225074000 50525700
703404800 225081100 50530000
703425200 225088100 50533300
703462400 225102200 50543700
703486400 225111100 50549400
703530300 225132400 50560700
703552600 225142700 50564900
703582300 225152600 50570900
703605900 225162300 50577100
703629900 225170300 50581800
703650300 225177200 50586300
703671000 225184300 50591400
703691400 225191300 50595700
703722900 225201100 50601600
703750100 225210000 50607300
703770100 225216800 50611400
703790200 225223700 50615300
703820300 225232000 50620400
703846000 225239700 50624500
703877100 225248800 50631100
703897100 225255700 50635000
703922700 225264500 50641000
703948200 225273000 50645400
703975100 225281000 50649900
704002800 225289300 50655000
704036100 225300400 50662200
704062600 225310000 50668500
704134700 225318600 50673900
704226300 225325500 50677400
704253800 225334700 50684500
704277600 225341900 50689000
704298300 225348900 50693700
704318400 225355700 50698200
704338300 225362500 50702200
704363100 225372600 50710400
704407200 225387400 50725600
704428200 225395100 50729600
704453700 225404000 50776200
704486100 225413800 50786100
704511500 225422200 50791700
704535400 225430700 50798300
704561200 225440500 50806800
704587600 225448500 50811800
704608400 225455400 50817000
704629500 225462300 50821000
704650200 225469200 50826600
704675500 225477900 50835400
704710900 225488000 50844300
704739800 225498900 50853700
704765500 225507300 50859100
704789700 225514400 50864600
704814000 225523100 50870900
704838800 225531500 50877900
704859700 225538600 50882400
704886900 225547000 50888000
704928400 225561200 50903900
704952400 225569300 50908800
704982800 225580200 50916900
705014300 225588800 50924300
705047000 225599300 50932300
705066900 225606200 50937700
705086500 225613000 50942900
705106000 225620000 50948500
705149000 225632700 50956600
705171100 225640400 50960900
705193400 225647600 50965800
705230100 225681500 50976400
705264400 225713200 50984200
705296900 225732200 50992700
705320800 225744500 50998500
705340700 225756700 51003800
705360500 225768100 51009300
705384100 225780800 51016300
705407700 225883000 51023400
705427400 226053200 51028100
705454500 226072700 51034600
705474500 226085000 51039800
705494400 226124700 51044900
705518300 226140800 51050400
705542100 226157000 51057300
705566100 226178200 51066200
705585500 226189500 51072700
705609400 226203400 51080300
705628800 226217100 51085400
705652700 226231700 51092700
705672400 226243900 51097100
705696300 226259300 51102200
705720400 226272300 51108100
705740400 226283200 51113100
705762800 226294700 51117900
705782400 226305000 51124000
705813600 226322200 51130200
705834700 226335300 51135900
705859300 226352400 51143100
705880400 226363900 51150500
705952200 226375600 51158300
705976800 226387000 51174800
706003100 226400600 51188400
706027100 226411600 51195300
706050100 226426600 51203200
706071400 226439900 51211000
706097000 226450900 51218800
706160200 226482700 51259400
706192100 226496000 51275200
706215000 226507100 51292200
706248300 226524200 51366400
706272700 226540500 51391300
706358700 226563300 51418100
706386500 226575300 51421100
706408900 226587000 51429500
706431400 226602100 51433200
706457500 226615900 51441900
706480700 226628400 51448600
706554500 226641500 51456300
706596700 226685100 51463600
706634500 226697400 51466000
706666900 226708400 51473000
706704000 226718400 51475600
706746000 226734300 51478600
706816000 226766400 51500200
706932000 226780100 51508100
706980300 226793900 51515600
707016000 226805600 51518000
707057100 226818200 51521100
707091900 226829700 51523800
707133800 226847200 51532600
707174000 226858000 51540100
707272700 226874300 51547800
707331700 226893400 51557400
707374900 226909900 51565400
707426100 226921200 51567900
707500400 226936100 51571100
707585900 226948700 51577800
707613400 226959800 51585200
707637800 226970500 51587700
707658500 226984500 51590300
707682900 226997700 51598600
707703700 227011000 51606100
707725100 227022400 51608700
707745000 227033300 51615300
707769900 227045200 51618100
707793800 227056400 51625400
707844500 227074400 51629300
707896200 227095700 51633900
707934700 227115500 51645800
708003000 227135500 51654100
708030000 227150000 51661600
708110200 227166900 51667100
708170300 227179500 51673000
708199200 227198300 51679500
708285100 227223100 51689500
708306700 227237500 51694300
709080400 227266900 51704100
709143100 227281000 51709700
709175900 227294500 51714200
709199900 227306300 51718000
709250900 227326200 51724200
709292700 227342200 51730100
709324500 227356300 51735000
709353000 227369600 51740600
709380400 227386300 51745600
709609000 227405600 51751900
709647600 227423100 51758000
709681700 227435100 51763200
709716900 227448900 51768400
709751900 227464200 51772100
709777300 227476200 51777200
709805000 227491400 51783700
709837900 227503700 51788900
709876000 227522700 51797100
709911200 227538900 51803100
709942600 227550700 51805500
709977300 227563000 51808500
710002200 227573300 51814200
710026400 227583500 51817400
710066100 227601300 51823800
710091200 227612300 51829200
710130100 227622800 51833500
710162000 227639600 51838700
710189400 227652200 51843100
710212000 227663200 51846300
710241400 227682200 51853400
710264700 227693300 51857800
710288300 227704300 51863000
710314800 227719100 51868300
710336700 227731900 51871600
710358100 227742500 51877200
710420200 227753200 51881200
710458900 227771900 51887600
710484700 227782900 51891000
710520800 227802800 51897900
710556300 227814100 51901600
710607500 227825000 51905700
710634700 227835100 51911000
710783500 227858000 51919000
710819200 227870900 51922700
710851800 227885900 51927600
710884200 227900600 51933000
710942600 227919200 51944300
710970600 227936100 51955000
710999100 227947700 51959400
711034100 227964200 51965600
711059700 227980800 51971100
711086800 227991400 51975400
711127200 228014200 51984600
711156300 228030000 51989600
711189200 228044900 51994400
711218600 228059000 51997700
711249300 228072100 52002000
711280200 228086800 52008800
711304900 228100400 52012300
711328100 228113900 52016200
711368300 228134400 52023000
711403200 228152300 52030100
711432300 228164200 52034100
711463700 228180800 52038400
711503400 228199200 52046500
711527900 228211800 52052200
711573000 228227100 52058400
711598400 228246500 52065000
711630300 228259600 52069800
711745000 228276300 52074900
711853000 228298900 52081500
711906000 228311100 52086700
711980000 228327100 52093300
712033600 228337900 52098400
